Patient ID: 6, Timestamp: 1748208052805, Label: ECG, Data: -0.2986676204742772
Patient ID: 46, Timestamp: 1748208053846, Label: ECG, Data: -0.42980086886181423
Patient ID: 22, Timestamp: 1748208053849, Label: ECG, Data: 0.05184203886421572
Patient ID: 9, Timestamp: 1748208053847, Label: ECG, Data: -0.5072467267674071
Patient ID: 36, Timestamp: 1748208053853, Label: ECG, Data: 0.5216706487290041
Patient ID: 14, Timestamp: 1748208053852, Label: ECG, Data: 0.4010733379604998
Patient ID: 34, Timestamp: 1748208053833, Label: ECG, Data: 0.3951834070682796
Patient ID: 16, Timestamp: 1748208053833, Label: ECG, Data: 0.15626901989312028
Patient ID: 50, Timestamp: 1748208053846, Label: ECG, Data: -0.38583951177346637
Patient ID: 3, Timestamp: 1748208054807, Label: ECG, Data: -0.3529368967009394
Patient ID: 6, Timestamp: 1748208054807, Label: ECG, Data: -0.10694255159368235
Patient ID: 45, Timestamp: 1748208054807, Label: ECG, Data: 0.039006257376067555
Patient ID: 48, Timestamp: 1748208054813, Label: ECG, Data: 0.02107879792549084
Patient ID: 33, Timestamp: 1748208054814, Label: ECG, Data: 0.22313548576689987
Patient ID: 21, Timestamp: 1748208054808, Label: ECG, Data: 0.4672759257652538
Patient ID: 23, Timestamp: 1748208054808, Label: ECG, Data: -0.32663964060160255
Patient ID: 20, Timestamp: 1748208054807, Label: ECG, Data: 0.7329145077322604
Patient ID: 26, Timestamp: 1748208054808, Label: ECG, Data: 0.24075889268234382
Patient ID: 47, Timestamp: 1748208054815, Label: ECG, Data: -0.5977143581137165
Patient ID: 28, Timestamp: 1748208054821, Label: ECG, Data: -0.4163377478230808
Patient ID: 11, Timestamp: 1748208054821, Label: ECG, Data: 0.12937548249833114
Patient ID: 7, Timestamp: 1748208054821, Label: ECG, Data: -0.5355573086870377
Patient ID: 4, Timestamp: 1748208054842, Label: ECG, Data: 0.517951990342658
Patient ID: 13, Timestamp: 1748208054842, Label: ECG, Data: 0.29969202426448177
Patient ID: 16, Timestamp: 1748208054836, Label: ECG, Data: 0.04200958958849825
Patient ID: 42, Timestamp: 1748208054835, Label: ECG, Data: -0.21217610362503964
Patient ID: 1, Timestamp: 1748208054836, Label: ECG, Data: 0.26617325148217313
Patient ID: 10, Timestamp: 1748208054836, Label: ECG, Data: -0.4642460047463301
Patient ID: 44, Timestamp: 1748208054842, Label: ECG, Data: 0.17135767532105842
Patient ID: 46, Timestamp: 1748208054842, Label: ECG, Data: 0.181900847913393
Patient ID: 12, Timestamp: 1748208054842, Label: ECG, Data: -0.35410581721775913
Patient ID: 36, Timestamp: 1748208054841, Label: ECG, Data: 0.2564884719268689
Patient ID: 43, Timestamp: 1748208054836, Label: ECG, Data: -0.29000291921636834
Patient ID: 49, Timestamp: 1748208054842, Label: ECG, Data: -0.18350473742373558
Patient ID: 18, Timestamp: 1748208054842, Label: ECG, Data: -0.3643747761779147
Patient ID: 14, Timestamp: 1748208054842, Label: ECG, Data: 0.054113681700532885
Patient ID: 34, Timestamp: 1748208054836, Label: ECG, Data: -0.517614263904493
Patient ID: 8, Timestamp: 1748208054836, Label: ECG, Data: 0.0014128435340761206
Patient ID: 22, Timestamp: 1748208054841, Label: ECG, Data: 0.2897157484414155
Patient ID: 9, Timestamp: 1748208054841, Label: ECG, Data: -0.4223496035825304
Patient ID: 50, Timestamp: 1748208054842, Label: ECG, Data: 0.5331676879769195
Patient ID: 5, Timestamp: 1748208055807, Label: ECG, Data: 0.48545213551630484
Patient ID: 45, Timestamp: 1748208055806, Label: ECG, Data: 0.28768009780831255
Patient ID: 20, Timestamp: 1748208055806, Label: ECG, Data: 0.03701110295233222
Patient ID: 40, Timestamp: 1748208055806, Label: ECG, Data: -0.5225717984732712
Patient ID: 24, Timestamp: 1748208055808, Label: ECG, Data: -0.22903661605215095
Patient ID: 21, Timestamp: 1748208055811, Label: ECG, Data: 0.24297448512272668
Patient ID: 23, Timestamp: 1748208055811, Label: ECG, Data: 0.7842121834882706
Patient ID: 31, Timestamp: 1748208055810, Label: ECG, Data: 0.27682827318840997
Patient ID: 48, Timestamp: 1748208055811, Label: ECG, Data: -0.4886347866301752
Patient ID: 38, Timestamp: 1748208055818, Label: ECG, Data: -0.100551012939451
Patient ID: 27, Timestamp: 1748208055812, Label: ECG, Data: 0.3724990992879837
Patient ID: 11, Timestamp: 1748208055818, Label: ECG, Data: 0.28056987628093644
Patient ID: 47, Timestamp: 1748208055817, Label: ECG, Data: -0.24389637970776623
Patient ID: 3, Timestamp: 1748208055811, Label: ECG, Data: -0.1263065698664403
Patient ID: 8, Timestamp: 1748208055829, Label: ECG, Data: -0.34875083567298787
Patient ID: 10, Timestamp: 1748208055829, Label: ECG, Data: 0.7013735061342379
Patient ID: 7, Timestamp: 1748208055821, Label: ECG, Data: -0.47396620461831696
Patient ID: 37, Timestamp: 1748208055825, Label: ECG, Data: 0.4245811941391456
Patient ID: 6, Timestamp: 1748208055811, Label: ECG, Data: 0.4258453058478228
Patient ID: 26, Timestamp: 1748208055811, Label: ECG, Data: 0.009949857259555384
Patient ID: 16, Timestamp: 1748208055829, Label: ECG, Data: 0.30897513051935727
Patient ID: 33, Timestamp: 1748208055812, Label: ECG, Data: 0.2697073267535526
Patient ID: 46, Timestamp: 1748208055843, Label: ECG, Data: -0.41044165746052463
Patient ID: 9, Timestamp: 1748208055842, Label: ECG, Data: 0.10278874738822907
Patient ID: 36, Timestamp: 1748208055842, Label: ECG, Data: -0.3331256758034321
Patient ID: 22, Timestamp: 1748208055840, Label: ECG, Data: -0.10779403230686228
Patient ID: 34, Timestamp: 1748208055829, Label: ECG, Data: -0.12195412572311046
Patient ID: 12, Timestamp: 1748208055843, Label: ECG, Data: -0.33856635022718895
Patient ID: 1, Timestamp: 1748208055826, Label: ECG, Data: 0.16921312593005883
Patient ID: 43, Timestamp: 1748208055829, Label: ECG, Data: 0.5293346216101976
Patient ID: 49, Timestamp: 1748208055843, Label: ECG, Data: -0.5696563728945953
Patient ID: 25, Timestamp: 1748208055843, Label: ECG, Data: -0.18994682228680781
Patient ID: 13, Timestamp: 1748208055843, Label: ECG, Data: -0.1874291920841928
Patient ID: 39, Timestamp: 1748208055843, Label: ECG, Data: 0.5006316760854926
Patient ID: 42, Timestamp: 1748208055824, Label: ECG, Data: 0.25528707743525847
Patient ID: 50, Timestamp: 1748208055843, Label: ECG, Data: 0.7485894688782301
Patient ID: 14, Timestamp: 1748208055843, Label: ECG, Data: 0.25343877603079334
Patient ID: 44, Timestamp: 1748208055843, Label: ECG, Data: -0.3541283069592234
Patient ID: 4, Timestamp: 1748208055843, Label: ECG, Data: 0.3912459920042942
Patient ID: 18, Timestamp: 1748208055843, Label: ECG, Data: -0.2964765021321382
Patient ID: 28, Timestamp: 1748208055821, Label: ECG, Data: 0.3196226906272683
Patient ID: 17, Timestamp: 1748208055843, Label: ECG, Data: -0.38545854450375866
Patient ID: 23, Timestamp: 1748208056809, Label: ECG, Data: 0.14434248254924556
Patient ID: 27, Timestamp: 1748208056811, Label: ECG, Data: -0.2395089378495346
Patient ID: 40, Timestamp: 1748208056815, Label: ECG, Data: -0.09626409952670589
Patient ID: 45, Timestamp: 1748208056810, Label: ECG, Data: 0.5502208596794336
Patient ID: 6, Timestamp: 1748208056810, Label: ECG, Data: -0.14174559472497036
Patient ID: 26, Timestamp: 1748208056818, Label: ECG, Data: 0.7491738744345932
Patient ID: 5, Timestamp: 1748208056819, Label: ECG, Data: -0.2802130680967933
Patient ID: 31, Timestamp: 1748208056820, Label: ECG, Data: -0.47047111963715216
Patient ID: 24, Timestamp: 1748208056820, Label: ECG, Data: 0.5206905784749891
Patient ID: 33, Timestamp: 1748208056812, Label: ECG, Data: 0.7605745868175622
Patient ID: 21, Timestamp: 1748208056823, Label: ECG, Data: 0.4727047941291952
Patient ID: 3, Timestamp: 1748208056824, Label: ECG, Data: -0.29791402069852463
Patient ID: 20, Timestamp: 1748208056825, Label: ECG, Data: 0.2542021768216045
Patient ID: 48, Timestamp: 1748208056811, Label: ECG, Data: -0.2986447257151183
Patient ID: 47, Timestamp: 1748208056826, Label: ECG, Data: -0.11593561092242219
Patient ID: 29, Timestamp: 1748208056826, Label: ECG, Data: 0.18980290970289887
Patient ID: 38, Timestamp: 1748208056826, Label: ECG, Data: 0.29551481225188525
Patient ID: 19, Timestamp: 1748208056826, Label: ECG, Data: -0.20495056129843733
Patient ID: 7, Timestamp: 1748208056827, Label: ECG, Data: -0.23798246348674743
Patient ID: 28, Timestamp: 1748208056827, Label: ECG, Data: 0.20839288465773065
Patient ID: 2, Timestamp: 1748208056827, Label: ECG, Data: -0.4462980789506698
Patient ID: 11, Timestamp: 1748208056827, Label: ECG, Data: 0.6908179557226233
Patient ID: 42, Timestamp: 1748208056829, Label: ECG, Data: 0.36951729854662135
Patient ID: 16, Timestamp: 1748208056829, Label: ECG, Data: -0.19768002548162705
Patient ID: 10, Timestamp: 1748208056829, Label: ECG, Data: -0.26179066334476914
Patient ID: 41, Timestamp: 1748208056829, Label: ECG, Data: 0.23921616081743238
Patient ID: 32, Timestamp: 1748208056829, Label: ECG, Data: -0.13419374555037444
Patient ID: 43, Timestamp: 1748208056829, Label: ECG, Data: 0.2794955387699114
Patient ID: 35, Timestamp: 1748208056829, Label: ECG, Data: 0.0967997584955976
Patient ID: 37, Timestamp: 1748208056829, Label: ECG, Data: -0.5003047011468014
Patient ID: 34, Timestamp: 1748208056829, Label: ECG, Data: -0.28551773405612024
Patient ID: 1, Timestamp: 1748208056829, Label: ECG, Data: 0.5242259799482301
Patient ID: 8, Timestamp: 1748208056829, Label: ECG, Data: 0.005323741635145138
Patient ID: 22, Timestamp: 1748208056850, Label: ECG, Data: 0.5376488495825766
Patient ID: 30, Timestamp: 1748208056850, Label: ECG, Data: 0.2833349388107101
Patient ID: 13, Timestamp: 1748208056851, Label: ECG, Data: -0.5385767221289905
Patient ID: 46, Timestamp: 1748208056851, Label: ECG, Data: 0.2503350364599745
Patient ID: 18, Timestamp: 1748208056851, Label: ECG, Data: 0.0011466571765025267
Patient ID: 39, Timestamp: 1748208056851, Label: ECG, Data: 0.5357709434689473
Patient ID: 15, Timestamp: 1748208056853, Label: ECG, Data: -0.5025807546743212
Patient ID: 25, Timestamp: 1748208056851, Label: ECG, Data: 0.08824255970014772
Patient ID: 17, Timestamp: 1748208056853, Label: ECG, Data: 0.1036893567109151
Patient ID: 49, Timestamp: 1748208056851, Label: ECG, Data: -0.34518103641017206
Patient ID: 4, Timestamp: 1748208056851, Label: ECG, Data: 0.4892885231932986
Patient ID: 9, Timestamp: 1748208056851, Label: ECG, Data: 0.7006241828902137
Patient ID: 36, Timestamp: 1748208056851, Label: ECG, Data: 0.2806703509820312
Patient ID: 12, Timestamp: 1748208056853, Label: ECG, Data: -0.44218975026854684
Patient ID: 50, Timestamp: 1748208056851, Label: ECG, Data: 0.7790270200340169
Patient ID: 44, Timestamp: 1748208056851, Label: ECG, Data: -0.4991738219339381
Patient ID: 14, Timestamp: 1748208056851, Label: ECG, Data: -0.2790372266069853
Patient ID: 3, Timestamp: 1748208057824, Label: ECG, Data: 0.09577621753461302
Patient ID: 33, Timestamp: 1748208057827, Label: ECG, Data: 0.4302755925544398
Patient ID: 23, Timestamp: 1748208057820, Label: ECG, Data: 0.7675496641228801
Patient ID: 26, Timestamp: 1748208057820, Label: ECG, Data: 0.44379750963495357
Patient ID: 24, Timestamp: 1748208057820, Label: ECG, Data: -0.5200996540761182
Patient ID: 45, Timestamp: 1748208057824, Label: ECG, Data: -0.517138021724021
Patient ID: 29, Timestamp: 1748208057828, Label: ECG, Data: -0.40850197282292366
Patient ID: 5, Timestamp: 1748208057820, Label: ECG, Data: -0.6159126936314462
Patient ID: 21, Timestamp: 1748208057820, Label: ECG, Data: -0.46657943086364334
Patient ID: 6, Timestamp: 1748208057823, Label: ECG, Data: 0.3824952776450033
Patient ID: 20, Timestamp: 1748208057821, Label: ECG, Data: 0.5852132062074874
Patient ID: 31, Timestamp: 1748208057821, Label: ECG, Data: -0.10773098662970824
Patient ID: 38, Timestamp: 1748208057830, Label: ECG, Data: 0.507017207356991
Patient ID: 19, Timestamp: 1748208057828, Label: ECG, Data: -0.26272375591723696
Patient ID: 47, Timestamp: 1748208057828, Label: ECG, Data: 0.4449129102160247
Patient ID: 48, Timestamp: 1748208057827, Label: ECG, Data: -0.5102510209580043
Patient ID: 40, Timestamp: 1748208057820, Label: ECG, Data: -0.006107700340333894
Patient ID: 27, Timestamp: 1748208057827, Label: ECG, Data: 0.2903669223013491
Patient ID: 11, Timestamp: 1748208057832, Label: ECG, Data: -0.2053606004397284
Patient ID: 2, Timestamp: 1748208057832, Label: ECG, Data: -0.02048390526135401
Patient ID: 7, Timestamp: 1748208057832, Label: ECG, Data: 0.5718799076603631
Patient ID: 28, Timestamp: 1748208057832, Label: ECG, Data: 0.20106962715011006
Patient ID: 41, Timestamp: 1748208057832, Label: ECG, Data: -0.6081144431955899
Patient ID: 42, Timestamp: 1748208057832, Label: ECG, Data: 0.7494717113684282
Patient ID: 37, Timestamp: 1748208057832, Label: ECG, Data: 0.12453112037673651
Patient ID: 1, Timestamp: 1748208057833, Label: ECG, Data: 0.7823046971454755
Patient ID: 43, Timestamp: 1748208057833, Label: ECG, Data: -0.5197696068525058
Patient ID: 35, Timestamp: 1748208057833, Label: ECG, Data: 0.41053239158601024
Patient ID: 8, Timestamp: 1748208057833, Label: ECG, Data: -0.22480480060782423
Patient ID: 32, Timestamp: 1748208057833, Label: ECG, Data: -0.02215087089113761
Patient ID: 16, Timestamp: 1748208057833, Label: ECG, Data: 0.0032865648039771198
Patient ID: 34, Timestamp: 1748208057833, Label: ECG, Data: 0.35153555062243635
Patient ID: 10, Timestamp: 1748208057833, Label: ECG, Data: 0.7091849198241077
Patient ID: 9, Timestamp: 1748208057841, Label: ECG, Data: -0.5171972165563473
Patient ID: 30, Timestamp: 1748208057841, Label: ECG, Data: -0.5950852515300341
Patient ID: 22, Timestamp: 1748208057841, Label: ECG, Data: -0.4945914486352903
Patient ID: 36, Timestamp: 1748208057841, Label: ECG, Data: 0.6115735177562184
Patient ID: 25, Timestamp: 1748208057841, Label: ECG, Data: -0.3257773289848104
Patient ID: 14, Timestamp: 1748208057842, Label: ECG, Data: -0.1813898633945249
Patient ID: 49, Timestamp: 1748208057842, Label: ECG, Data: -0.41362839309835325
Patient ID: 13, Timestamp: 1748208057842, Label: ECG, Data: -0.3403479710135511
Patient ID: 50, Timestamp: 1748208057842, Label: ECG, Data: -0.09215840353628128
Patient ID: 39, Timestamp: 1748208057842, Label: ECG, Data: -0.3393970619450639
Patient ID: 44, Timestamp: 1748208057842, Label: ECG, Data: 0.7632136779451707
Patient ID: 18, Timestamp: 1748208057842, Label: ECG, Data: 0.05069378595385844
Patient ID: 15, Timestamp: 1748208057842, Label: ECG, Data: 0.04165171038549807
Patient ID: 17, Timestamp: 1748208057842, Label: ECG, Data: 0.7314108321871062
Patient ID: 46, Timestamp: 1748208057842, Label: ECG, Data: 0.10445203208250894
Patient ID: 12, Timestamp: 1748208057842, Label: ECG, Data: 0.04944885438151024
Patient ID: 4, Timestamp: 1748208057842, Label: ECG, Data: 0.5958190922424285
Patient ID: 45, Timestamp: 1748208058806, Label: ECG, Data: -0.15086795262102692
Patient ID: 5, Timestamp: 1748208058806, Label: ECG, Data: -0.4850757383788091
Patient ID: 20, Timestamp: 1748208058806, Label: ECG, Data: 0.2374701588308574
Patient ID: 31, Timestamp: 1748208058809, Label: ECG, Data: -0.00632024997188799
Patient ID: 40, Timestamp: 1748208058807, Label: ECG, Data: 0.5021443681063559
Patient ID: 19, Timestamp: 1748208058814, Label: ECG, Data: -0.22548122428790607
Patient ID: 24, Timestamp: 1748208058808, Label: ECG, Data: 0.21129295448730948
Patient ID: 6, Timestamp: 1748208058810, Label: ECG, Data: -0.34729430735859007
Patient ID: 23, Timestamp: 1748208058811, Label: ECG, Data: -0.2290850630887319
Patient ID: 42, Timestamp: 1748208058822, Label: ECG, Data: 0.3056445076115764
Patient ID: 25, Timestamp: 1748208058843, Label: ECG, Data: 0.3706086160445278
Patient ID: 48, Timestamp: 1748208058811, Label: ECG, Data: 0.27203419087267594
Patient ID: 46, Timestamp: 1748208058844, Label: ECG, Data: -0.22102365180636976
Patient ID: 47, Timestamp: 1748208058815, Label: ECG, Data: -0.15662275914514667
Patient ID: 11, Timestamp: 1748208058818, Label: ECG, Data: -0.30042820083985733
Patient ID: 1, Timestamp: 1748208058824, Label: ECG, Data: 0.5093122396045495
Patient ID: 29, Timestamp: 1748208058816, Label: ECG, Data: -0.1443482098677305
Patient ID: 3, Timestamp: 1748208058810, Label: ECG, Data: 0.48598020682029863
Patient ID: 22, Timestamp: 1748208058842, Label: ECG, Data: -0.38725570145202987
Patient ID: 27, Timestamp: 1748208058811, Label: ECG, Data: 0.2728660016191945
Patient ID: 44, Timestamp: 1748208058844, Label: ECG, Data: 0.253132137080443
Patient ID: 12, Timestamp: 1748208058844, Label: ECG, Data: -0.1599729479582799
Patient ID: 17, Timestamp: 1748208058844, Label: ECG, Data: 0.25532888037797036
Patient ID: 49, Timestamp: 1748208058843, Label: ECG, Data: 0.06634040861954887
Patient ID: 15, Timestamp: 1748208058844, Label: ECG, Data: 0.11245709382223666
Patient ID: 13, Timestamp: 1748208058843, Label: ECG, Data: -0.02884630798369907
Patient ID: 41, Timestamp: 1748208058822, Label: ECG, Data: -0.2618946721712517
Patient ID: 14, Timestamp: 1748208058843, Label: ECG, Data: -0.14305460866618533
Patient ID: 38, Timestamp: 1748208058818, Label: ECG, Data: 0.1783215185800218
Patient ID: 34, Timestamp: 1748208058828, Label: ECG, Data: -0.15781040425692613
Patient ID: 28, Timestamp: 1748208058821, Label: ECG, Data: 0.29373878507249634
Patient ID: 35, Timestamp: 1748208058825, Label: ECG, Data: 0.11660859543048332
Patient ID: 43, Timestamp: 1748208058827, Label: ECG, Data: -0.09605669951760457
Patient ID: 21, Timestamp: 1748208058811, Label: ECG, Data: -0.052839865995187224
Patient ID: 30, Timestamp: 1748208058843, Label: ECG, Data: 0.5423648925846787
Patient ID: 8, Timestamp: 1748208058826, Label: ECG, Data: -0.228675110058455
Patient ID: 9, Timestamp: 1748208058843, Label: ECG, Data: 0.007364489484863672
Patient ID: 39, Timestamp: 1748208058843, Label: ECG, Data: -0.1344423197611628
Patient ID: 37, Timestamp: 1748208058823, Label: ECG, Data: 0.3608379524755741
Patient ID: 26, Timestamp: 1748208058811, Label: ECG, Data: 0.055698658891998626
Patient ID: 32, Timestamp: 1748208058825, Label: ECG, Data: 0.05359394711384957
Patient ID: 33, Timestamp: 1748208058812, Label: ECG, Data: 0.31488382492885514
Patient ID: 16, Timestamp: 1748208058827, Label: ECG, Data: -0.07585523807799713
Patient ID: 36, Timestamp: 1748208058843, Label: ECG, Data: -0.35426927299842537
Patient ID: 50, Timestamp: 1748208058843, Label: ECG, Data: -0.11569199948584184
Patient ID: 18, Timestamp: 1748208058843, Label: ECG, Data: -0.31737846332762454
Patient ID: 2, Timestamp: 1748208058820, Label: ECG, Data: 0.1016679980494621
Patient ID: 7, Timestamp: 1748208058821, Label: ECG, Data: -0.2199348442067031
Patient ID: 4, Timestamp: 1748208058843, Label: ECG, Data: -0.3354884781888728
Patient ID: 10, Timestamp: 1748208058828, Label: ECG, Data: 0.030299750036256668
Patient ID: 35, Timestamp: 1748208059825, Label: ECG, Data: -0.43475676845431993
Patient ID: 33, Timestamp: 1748208059826, Label: ECG, Data: 0.7333758651314697
Patient ID: 8, Timestamp: 1748208059826, Label: ECG, Data: -0.22316608223297807
Patient ID: 2, Timestamp: 1748208059823, Label: ECG, Data: -0.11443771051871995
Patient ID: 40, Timestamp: 1748208059826, Label: ECG, Data: -0.3471622746694524
Patient ID: 21, Timestamp: 1748208059826, Label: ECG, Data: -0.1775518801249789
Patient ID: 11, Timestamp: 1748208059824, Label: ECG, Data: -0.14978492083192466
Patient ID: 1, Timestamp: 1748208059824, Label: ECG, Data: -0.019436907181090268
Patient ID: 32, Timestamp: 1748208059825, Label: ECG, Data: 0.6307517570774025
Patient ID: 3, Timestamp: 1748208059824, Label: ECG, Data: 0.7471244498745524
Patient ID: 28, Timestamp: 1748208059823, Label: ECG, Data: -0.13268477781239002
Patient ID: 7, Timestamp: 1748208059825, Label: ECG, Data: 0.2095278204886508
Patient ID: 5, Timestamp: 1748208059825, Label: ECG, Data: 0.07824721063026396
Patient ID: 27, Timestamp: 1748208059825, Label: ECG, Data: 0.526340492786892
Patient ID: 26, Timestamp: 1748208059824, Label: ECG, Data: -0.2650723647447885
Patient ID: 47, Timestamp: 1748208059824, Label: ECG, Data: 0.532144755071077
Patient ID: 45, Timestamp: 1748208059825, Label: ECG, Data: -0.3757281395071436
Patient ID: 38, Timestamp: 1748208059826, Label: ECG, Data: 0.28922743054246997
Patient ID: 31, Timestamp: 1748208059825, Label: ECG, Data: -0.1917313438968345
Patient ID: 41, Timestamp: 1748208059824, Label: ECG, Data: 0.12468494170014281
Patient ID: 6, Timestamp: 1748208059824, Label: ECG, Data: -0.21021137618304106
Patient ID: 42, Timestamp: 1748208059825, Label: ECG, Data: -0.31221670952718084
Patient ID: 19, Timestamp: 1748208059824, Label: ECG, Data: 0.2782524090553892
Patient ID: 23, Timestamp: 1748208059824, Label: ECG, Data: 0.004944120959812108
Patient ID: 48, Timestamp: 1748208059825, Label: ECG, Data: -0.5984290491053352
Patient ID: 24, Timestamp: 1748208059824, Label: ECG, Data: 0.5005092674887736
Patient ID: 29, Timestamp: 1748208059824, Label: ECG, Data: -0.13753943138734648
Patient ID: 16, Timestamp: 1748208059828, Label: ECG, Data: -0.5827521326985595
Patient ID: 44, Timestamp: 1748208059841, Label: ECG, Data: 0.5591529645420364
Patient ID: 18, Timestamp: 1748208059842, Label: ECG, Data: -0.5267786800701225
Patient ID: 15, Timestamp: 1748208059842, Label: ECG, Data: 0.39108286675179654
Patient ID: 9, Timestamp: 1748208059841, Label: ECG, Data: -0.16456667798800506
Patient ID: 49, Timestamp: 1748208059841, Label: ECG, Data: -0.5530652630099743
Patient ID: 46, Timestamp: 1748208059842, Label: ECG, Data: -0.2927514620161759
Patient ID: 30, Timestamp: 1748208059840, Label: ECG, Data: 0.08280540595283785
Patient ID: 39, Timestamp: 1748208059841, Label: ECG, Data: -0.2816412221798075
Patient ID: 17, Timestamp: 1748208059842, Label: ECG, Data: 0.29350718720168706
Patient ID: 36, Timestamp: 1748208059841, Label: ECG, Data: 0.28660795387547233
Patient ID: 22, Timestamp: 1748208059840, Label: ECG, Data: -0.36942526460313113
Patient ID: 10, Timestamp: 1748208059829, Label: ECG, Data: 0.3132369067614529
Patient ID: 4, Timestamp: 1748208059842, Label: ECG, Data: -0.08084331635722844
Patient ID: 43, Timestamp: 1748208059828, Label: ECG, Data: 0.03765961708803243
Patient ID: 14, Timestamp: 1748208059841, Label: ECG, Data: -0.5451821164615391
Patient ID: 12, Timestamp: 1748208059842, Label: ECG, Data: 0.24448855724131457
Patient ID: 25, Timestamp: 1748208059841, Label: ECG, Data: -0.6124713423119477
Patient ID: 13, Timestamp: 1748208059841, Label: ECG, Data: -0.501805390949661
Patient ID: 50, Timestamp: 1748208059841, Label: ECG, Data: 0.43815591236923523
Patient ID: 37, Timestamp: 1748208059828, Label: ECG, Data: 0.06199172052223216
Patient ID: 34, Timestamp: 1748208059828, Label: ECG, Data: -0.5003820019616889
Patient ID: 20, Timestamp: 1748208059827, Label: ECG, Data: -0.10483374464200294
Patient ID: 20, Timestamp: 1748208060806, Label: ECG, Data: -0.34888522108178255
Patient ID: 40, Timestamp: 1748208060806, Label: ECG, Data: 0.3874995769214139
Patient ID: 6, Timestamp: 1748208060806, Label: ECG, Data: 0.7332333081029192
Patient ID: 5, Timestamp: 1748208060806, Label: ECG, Data: -0.3422450098979868
Patient ID: 45, Timestamp: 1748208060806, Label: ECG, Data: -0.10476515117972113
Patient ID: 24, Timestamp: 1748208060806, Label: ECG, Data: -0.3438298769323765
Patient ID: 3, Timestamp: 1748208060806, Label: ECG, Data: -0.1484771539044519
Patient ID: 23, Timestamp: 1748208060807, Label: ECG, Data: 0.27755729852219035
Patient ID: 26, Timestamp: 1748208060808, Label: ECG, Data: -0.06038581861970588
Patient ID: 31, Timestamp: 1748208060806, Label: ECG, Data: 0.299032894042694
Patient ID: 21, Timestamp: 1748208060806, Label: ECG, Data: -0.1701787205517482
Patient ID: 48, Timestamp: 1748208060810, Label: ECG, Data: 0.15994023076459132
Patient ID: 27, Timestamp: 1748208060811, Label: ECG, Data: -0.39835699780685596
Patient ID: 33, Timestamp: 1748208060812, Label: ECG, Data: -0.32272299736746424
Patient ID: 19, Timestamp: 1748208060814, Label: ECG, Data: -0.33985241739563476
Patient ID: 47, Timestamp: 1748208060815, Label: ECG, Data: -0.23250338728605
Patient ID: 29, Timestamp: 1748208060816, Label: ECG, Data: -0.4541071453198345
Patient ID: 38, Timestamp: 1748208060818, Label: ECG, Data: 0.21947369078947204
Patient ID: 11, Timestamp: 1748208060818, Label: ECG, Data: 0.0801856187290405
